,Timestamp,ID-Node,Rack,Midplane,Node,Card,Card type,Message,Tuple
0,1131483544,R63-M0-N2,R63,M0,N2,J09-U11,computation, rts: kernel terminated for reason 1004,0
1,1131483544,R63-M0-N2,R63,M0,N2,J15-U11,computation, rts: kernel terminated for reason 1004,0
2,1131483544,R63-M0-N2,R63,M0,N2,J11-U11,computation, rts: kernel terminated for reason 1004,0
3,1131483544,R63-M0-N2,R63,M0,N2,J13-U11,computation, rts: kernel terminated for reason 1004,0
4,1131483544,R63-M0-N2,R63,M0,N2,J17-U11,computation, rts: kernel terminated for reason 1004,0
5,1131483544,R63-M0-N2,R63,M0,N2,J05-U01,computation, rts: kernel terminated for reason 1004,0
6,1131483544,R63-M0-N2,R63,M0,N2,J03-U01,computation, rts: kernel terminated for reason 1004,0
7,1131483544,R63-M0-N2,R63,M0,N2,J05-U11,computation, rts: kernel terminated for reason 1004,0
8,1131483544,R63-M0-N2,R63,M0,N2,J03-U11,computation, rts: kernel terminated for reason 1004,0
9,1131483544,R63-M0-N2,R63,M0,N2,J07-U11,computation, rts: kernel terminated for reason 1004,0
10,1131483544,R63-M0-N2,R63,M0,N2,J15-U01,computation, rts: kernel terminated for reason 1004,0
11,1131483544,R63-M0-N2,R63,M0,N2,J17-U01,computation, rts: kernel terminated for reason 1004,0
12,1131483544,R63-M0-N2,R63,M0,N2,J11-U01,computation, rts: kernel terminated for reason 1004,0
13,1131483544,R63-M0-N2,R63,M0,N2,J07-U01,computation, rts: kernel terminated for reason 1004,0
14,1131483544,R63-M0-N2,R63,M0,N2,J13-U01,computation, rts: kernel terminated for reason 1004,0
15,1131483544,R63-M0-N2,R63,M0,N2,J09-U01,computation, rts: kernel terminated for reason 1004,0
16,1131483544,R63-M0-N2,R63,M0,N2,J16-U11,computation, rts: kernel terminated for reason 1004,0
17,1131483544,R63-M0-N2,R63,M0,N2,J08-U11,computation, rts: kernel terminated for reason 1004,0
18,1131483544,R63-M0-N2,R63,M0,N2,J14-U11,computation, rts: kernel terminated for reason 1004,0
19,1131483544,R63-M0-N2,R63,M0,N2,J10-U11,computation, rts: kernel terminated for reason 1004,0
20,1131483544,R63-M0-N2,R63,M0,N2,J06-U11,computation, rts: kernel terminated for reason 1004,0
21,1131483545,R63-M0-N2,R63,M0,N2,J12-U11,computation, rts: kernel terminated for reason 1004,0
22,1131483545,R63-M0-N2,R63,M0,N2,J14-U01,computation, rts: kernel terminated for reason 1004,0
23,1131483545,R63-M0-N2,R63,M0,N2,J16-U01,computation, rts: kernel terminated for reason 1004,0
24,1131483545,R63-M0-N2,R63,M0,N2,J10-U01,computation, rts: kernel terminated for reason 1004,0
25,1131483545,R63-M0-N2,R63,M0,N2,J12-U01,computation, rts: kernel terminated for reason 1004,0
26,1131483545,R63-M0-N2,R63,M0,N2,J08-U01,computation, rts: kernel terminated for reason 1004,0
27,1131483545,R63-M0-N2,R63,M0,N2,J04-U01,computation, rts: kernel terminated for reason 1004,0
28,1131483545,R63-M0-N2,R63,M0,N2,J06-U01,computation, rts: kernel terminated for reason 1004,0
29,1131483545,R63-M0-N2,R63,M0,N2,J04-U11,computation, rts: kernel terminated for reason 1004,0
30,1131483545,R63-M0-N2,R63,M0,N2,J02-U01,computation, rts: kernel terminated for reason 1004,0
31,1131483545,R63-M0-N2,R63,M0,N2,J02-U11,computation, rts: kernel terminated for reason 1004,0
32,1131483559,R63-M0-N2,R63,M0,N2,J09-U11,computation, Error receiving packet on tree network,0
33,1131483559,R63-M0-N2,R63,M0,N2,J15-U11,computation, Error receiving packet on tree network,0
34,1131483559,R63-M0-N2,R63,M0,N2,J11-U11,computation, Error receiving packet on tree network,0
35,1131483559,R63-M0-N2,R63,M0,N2,J13-U11,computation, Error receiving packet on tree network,0
36,1131483559,R63-M0-N2,R63,M0,N2,J17-U11,computation, Error receiving packet on tree network,0
37,1131483559,R63-M0-N2,R63,M0,N2,J05-U01,computation, Error receiving packet on tree network,0
38,1131483559,R63-M0-N2,R63,M0,N2,J03-U01,computation, Error receiving packet on tree network,0
39,1131483559,R63-M0-N2,R63,M0,N2,J05-U11,computation, Error receiving packet on tree network,0
40,1131483559,R63-M0-N2,R63,M0,N2,J03-U11,computation, Error receiving packet on tree network,0
41,1131483559,R63-M0-N2,R63,M0,N2,J07-U11,computation, Error receiving packet on tree network,0
42,1131483559,R63-M0-N2,R63,M0,N2,J15-U01,computation, Error receiving packet on tree network,0
43,1131483559,R63-M0-N2,R63,M0,N2,J17-U01,computation, Error receiving packet on tree network,0
44,1131483559,R63-M0-N2,R63,M0,N2,J11-U01,computation, Error receiving packet on tree network,0
